id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,semantic_score,error_type,notes
USER052,User,implication,prohibition,Users requiring gluten free food should not receive gluten containing products,"∀x.∀y.requiresGlutenFree(x)∧contains(y,Gluten)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the product contains gluten; and the user requires gluten-free food, then the system is prohibited from recommending the product to the user.",,,
USER052,User,dyadic,prohibition,Users requiring gluten free food should not receive gluten containing products,"∀x.∀y.F(recommend(System,y,x)|requiresGlutenFree(x)∧contains(y,Gluten))","For every user and product, if all of the following hold: the product contains gluten; and the user requires gluten-free food, then the system is prohibited from recommending the product to the user.",,,
USER053,User,implication,permission,Users requiring gluten free food may receive certified gluten free products,"∀x.∀y.requiresGlutenFree(x)∧certifiedGlutenFree(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is certified gluten-free; and the user requires gluten-free food, then the system is permitted to recommend the product to the user.",,,
USER053,User,dyadic,permission,Users requiring gluten free food may receive certified gluten free products,"∀x.∀y.P(recommend(System,y,x)|requiresGlutenFree(x)∧certifiedGlutenFree(y))","For every user and product, if all of the following hold: the product is certified gluten-free; and the user requires gluten-free food, then the system is permitted to recommend the product to the user.",,,
USER054,User,implication,prohibition,Gluten sensitive users should not receive wheat meal recommendations,"∀x.∀y.glutenSensitive(x)∧wheatMeal(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the user is gluten-sensitive; and the product is a wheat meal, then the system is prohibited from recommending the product to the user.",,,
USER054,User,dyadic,prohibition,Gluten sensitive users should not receive wheat meal recommendations,"∀x.∀y.F(recommend(System,y,x)|glutenSensitive(x)∧wheatMeal(y))","For every user and product, if all of the following hold: the user is gluten-sensitive; and the product is a wheat meal, then the system is prohibited from recommending the product to the user.",,,
USER055,User,implication,obligation,Users requiring gluten free food should receive gluten free meal recommendations,"∀x.∀y.requiresGlutenFree(x)∧glutenFreeMeal(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is a gluten-free meal; and the user requires gluten-free food, then the system is obligated to recommend the product to the user.",,,
USER055,User,dyadic,obligation,Users requiring gluten free food should receive gluten free meal recommendations,"∀x.∀y.O(recommend(System,y,x)|requiresGlutenFree(x)∧glutenFreeMeal(y))","For every user and product, if all of the following hold: the product is a gluten-free meal; and the user requires gluten-free food, then the system is obligated to recommend the product to the user.",,,
USER056,User,implication,obligation,Lactose intolerant users should receive certified lactose free meal recommendations,"∀x.∀y.lactoseIntolerant(x)∧lactoseFreeMeal(y)∧certifiedLactoseFree(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is certified lactose-free; the product is a lactose-free meal; and the user is lactose-intolerant, then the system is obligated to recommend the product to the user.",,,
USER056,User,dyadic,obligation,Lactose intolerant users should receive certified lactose free meal recommendations,"∀x.∀y.O(recommend(System,y,x)|lactoseIntolerant(x)∧lactoseFreeMeal(y)∧certifiedLactoseFree(y))","For every user and product, if all of the following hold: the product is certified lactose-free; the product is a lactose-free meal; and the user is lactose-intolerant, then the system is obligated to recommend the product to the user.",,,
USER057,User,implication,prohibition,Users requiring lactose free food should not receive dairy meal recommendations,"∀x.∀y.requiresLactoseFree(x)∧dairyMeal(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the product is a dairy meal; and the user requires lactose-free food, then the system is prohibited from recommending the product to the user.",,,
USER057,User,dyadic,prohibition,Users requiring lactose free food should not receive dairy meal recommendations,"∀x.∀y.F(recommend(System,y,x)|requiresLactoseFree(x)∧dairyMeal(y))","For every user and product, if all of the following hold: the product is a dairy meal; and the user requires lactose-free food, then the system is prohibited from recommending the product to the user.",,,
USER058,User,implication,permission,Users requiring lactose free food may receive lactose free products,"∀x.∀y.requiresLactoseFree(x)∧lactoseFreeMeal(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is a lactose-free meal; and the user requires lactose-free food, then the system is permitted to recommend the product to the user.",,,
USER058,User,dyadic,permission,Users requiring lactose free food may receive lactose free products,"∀x.∀y.P(recommend(System,y,x)|requiresLactoseFree(x)∧lactoseFreeMeal(y))","For every user and product, if all of the following hold: the product is a lactose-free meal; and the user requires lactose-free food, then the system is permitted to recommend the product to the user.",,,
USER059,User,implication,prohibition,Lactose intolerant users should not receive products containing lactose,"∀x.∀y.lactoseIntolerant(x)∧contains(y,Lactose)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the product contains lactose; and the user is lactose-intolerant, then the system is prohibited from recommending the product to the user.",,,
USER059,User,dyadic,prohibition,Lactose intolerant users should not receive products containing lactose,"∀x.∀y.F(recommend(System,y,x)|lactoseIntolerant(x)∧contains(y,Lactose))","For every user and product, if all of the following hold: the product contains lactose; and the user is lactose-intolerant, then the system is prohibited from recommending the product to the user.",,,
USER060,User,implication,obligation,Users requiring lactose free food should receive certified lactose free products,"∀x.∀y.requiresLactoseFree(x)∧certifiedLactoseFree(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is certified lactose-free; and the user requires lactose-free food, then the system is obligated to recommend the product to the user.",,,
