id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,auto_semantic_score,auto_error_type,auto_notes,auto_direct_overlap,auto_original_concepts,auto_concept_hits,human_semantic_score,human_error_type,human_notes
USER043,User,implication,prohibition,Gluten sensitive users should not be recommended non gluten-free meals.,"∀x.∀y.glutenSensitive(x)∧¬glutenFreeMeal(y)->F(recommend(System,y,x))","For every user and product, if the user is gluten-sensitive and it is not the case that the product is a gluten-free meal, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,glutenfree,1,1,,,
USER043,User,dyadic,prohibition,Gluten sensitive users should not be recommended non gluten-free meals.,"∀x.∀y.F(recommend(System,y,x)|glutenSensitive(x)∧¬glutenFreeMeal(y))","For every user and product, if the user is gluten-sensitive and it is not the case that the product is a gluten-free meal, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,glutenfree,1,1,,,
USER044,User,implication,obligation,Users who require lactose-free food must be recommended lactose-free meals.,"∀x.∀y.requiresLactoseFree(x)∧lactoseFreeMeal(y)->O(recommend(System,y,x))","For every user and product, if the product is a lactose-free meal and the user requires lactose-free food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,lactosefree,0,0,,,
USER044,User,dyadic,obligation,Users who require lactose-free food must be recommended lactose-free meals.,"∀x.∀y.O(recommend(System,y,x)|requiresLactoseFree(x)∧lactoseFreeMeal(y))","For every user and product, if the product is a lactose-free meal and the user requires lactose-free food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,lactosefree,0,0,,,
USER045,User,implication,permission,Lactose intolerant users may be recommended certified lactose-free products.,"∀x.∀y.lactoseIntolerant(x)∧certifiedLactoseFree(y)->P(recommend(System,y,x))","For every user and product, if the product is certified lactose-free and the user is lactose-intolerant, then the system is permitted to recommend the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,certified;lactosefree,2,1,2,none,Faithful: lactose-intolerant user + certified lactose-free product -> permitted recommendation. Auto-1 is conservative due to token overlap.
USER045,User,dyadic,permission,Lactose intolerant users may be recommended certified lactose-free products.,"∀x.∀y.P(recommend(System,y,x)|lactoseIntolerant(x)∧certifiedLactoseFree(y))","For every user and product, if the product is certified lactose-free and the user is lactose-intolerant, then the system is permitted to recommend the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,certified;lactosefree,2,1,2,none,Faithful: lactose-intolerant user + certified lactose-free product -> permitted recommendation. Auto-1 is conservative due to token overlap.
USER046,User,implication,prohibition,Lactose intolerant users should not be recommended non lactose-free meals.,"∀x.∀y.lactoseIntolerant(x)∧¬lactoseFreeMeal(y)->F(recommend(System,y,x))","For every user and product, if the user is lactose-intolerant and it is not the case that the product is a lactose-free meal, then the system is prohibited from recommending the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,lactosefree,1,0,2,none,Faithful: lactose-intolerant user + not lactose-free meal -> prohibited recommendation. Auto-1 is conservative due to negation/token overlap.
USER046,User,dyadic,prohibition,Lactose intolerant users should not be recommended non lactose-free meals.,"∀x.∀y.F(recommend(System,y,x)|lactoseIntolerant(x)∧¬lactoseFreeMeal(y))","For every user and product, if the user is lactose-intolerant and it is not the case that the product is a lactose-free meal, then the system is prohibited from recommending the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,lactosefree,1,0,2,none,Faithful: lactose-intolerant user + not lactose-free meal -> prohibited recommendation. Auto-1 is conservative due to negation/token overlap.
USER047,User,implication,obligation,Users who require low sugar must be recommended low sugar food.,"∀x.∀y.requiresLowSugar(x)∧lowSugarFood(y)->O(recommend(System,y,x))","For every user and product, if the product is low in sugar and the user requires low-sugar food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,low;sugar,1,1,,,
USER047,User,dyadic,obligation,Users who require low sugar must be recommended low sugar food.,"∀x.∀y.O(recommend(System,y,x)|requiresLowSugar(x)∧lowSugarFood(y))","For every user and product, if the product is low in sugar and the user requires low-sugar food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,low;sugar,1,1,,,
USER048,User,implication,prohibition,Users who require low sugar should not be recommended sugary snacks.,"∀x.∀y.requiresLowSugar(x)∧sugarySnack(y)->F(recommend(System,y,x))","For every user and product, if the user requires low-sugar food and the product is a sugary snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,sugary,1,1,,,
USER048,User,dyadic,prohibition,Users who require low sugar should not be recommended sugary snacks.,"∀x.∀y.F(recommend(System,y,x)|requiresLowSugar(x)∧sugarySnack(y))","For every user and product, if the user requires low-sugar food and the product is a sugary snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,sugary,1,1,,,
USER049,User,implication,obligation,Users who require low salt must be recommended low salt food.,"∀x.∀y.requiresLowSalt(x)∧lowSaltFood(y)->O(recommend(System,y,x))","For every user and product, if the product is low in salt and the user requires low-salt food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,low;salt,1,1,,,
USER049,User,dyadic,obligation,Users who require low salt must be recommended low salt food.,"∀x.∀y.O(recommend(System,y,x)|requiresLowSalt(x)∧lowSaltFood(y))","For every user and product, if the product is low in salt and the user requires low-salt food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,low;salt,1,1,,,
USER050,User,implication,prohibition,Users who require low salt should not be recommended salty snacks.,"∀x.∀y.requiresLowSalt(x)∧saltySnack(y)->F(recommend(System,y,x))","For every user and product, if the user requires low-salt food and the product is a salty snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,salty,1,1,,,
USER050,User,dyadic,prohibition,Users who require low salt should not be recommended salty snacks.,"∀x.∀y.F(recommend(System,y,x)|requiresLowSalt(x)∧saltySnack(y))","For every user and product, if the user requires low-salt food and the product is a salty snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,salty,1,1,,,
USER051,User,implication,permission,Users may be recommended products they prefer.,"∀x.∀y.prefers(x,y)->P(recommend(System,y,x))","For every user and product, if the user prefers the product, then the system is permitted to recommend the product to the user.",0,semantic_mismatch_possible,Automatic check found weak modality or concept agreement; human review needed.,,0,0,2,none,"Faithful: if the user prefers the product, the system is permitted to recommend it. Auto-0 is overly conservative for this short norm."
