id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,auto_semantic_score,auto_error_type,auto_notes,auto_direct_overlap,auto_original_concepts,auto_concept_hits,human_semantic_score,human_error_type,human_notes
USER041,User,dyadic,obligation,Users requiring halal food should receive certified halal meal recommendations,"∀x.∀y.O(recommend(System,y,x)|requiresHalal(x)∧halalMeal(y)∧certifiedHalal(y))","For every user and product, if the product is certified halal and the product is a halal meal and the user requires halal food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;halal,2,2,,,
USER042,User,implication,prohibition,Users requiring halal food should not receive non halal meal recommendations,"∀x.∀y.requiresHalal(x)∧nonHalal(y)->F(recommend(System,y,x))","For every user and product, if the product is non-halal and the user requires halal food, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,halal,1,1,,,
USER042,User,dyadic,prohibition,Users requiring halal food should not receive non halal meal recommendations,"∀x.∀y.F(recommend(System,y,x)|requiresHalal(x)∧nonHalal(y))","For every user and product, if the product is non-halal and the user requires halal food, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,halal,1,1,,,
USER043,User,implication,permission,Users requiring halal food may receive verified halal products,"∀x.∀y.requiresHalal(x)∧verifiedHalal(y)->P(recommend(System,y,x))","For every user and product, if the user requires halal food and the product has verified halal status, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,halal;verified,1,1,,,
USER043,User,dyadic,permission,Users requiring halal food may receive verified halal products,"∀x.∀y.P(recommend(System,y,x)|requiresHalal(x)∧verifiedHalal(y))","For every user and product, if the user requires halal food and the product has verified halal status, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,halal;verified,1,1,,,
USER044,User,implication,prohibition,Users requiring halal food should not receive products with uncertain halal status,"∀x.∀y.requiresHalal(x)∧uncertainHalalStatus(y)->F(recommend(System,y,x))","For every user and product, if the user requires halal food and the product has uncertain halal status, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,halal;status;uncertain,1,1,2,none,QC sample: confirmed semantically equivalent.
USER044,User,dyadic,prohibition,Users requiring halal food should not receive products with uncertain halal status,"∀x.∀y.F(recommend(System,y,x)|requiresHalal(x)∧uncertainHalalStatus(y))","For every user and product, if the user requires halal food and the product has uncertain halal status, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,halal;status;uncertain,1,1,2,none,QC sample: confirmed semantically equivalent.
USER045,User,implication,permission,Users preferring halal food may receive halal meal recommendations,"∀x.∀y.prefers(x,y)∧halalMeal(y)->P(recommend(System,y,x))","For every user and product, if the product is a halal meal and the user prefers the product, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,halal,1,1,,,
USER045,User,dyadic,permission,Users preferring halal food may receive halal meal recommendations,"∀x.∀y.P(recommend(System,y,x)|prefers(x,y)∧halalMeal(y))","For every user and product, if the product is a halal meal and the user prefers the product, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,halal,1,1,,,
USER046,User,implication,obligation,Users requiring kosher food should receive certified kosher meal recommendations,"∀x.∀y.requiresKosher(x)∧kosherMeal(y)∧certifiedKosher(y)->O(recommend(System,y,x))","For every user and product, if the product is certified kosher and the product is a kosher meal and the user requires kosher food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;kosher,2,2,,,
USER046,User,dyadic,obligation,Users requiring kosher food should receive certified kosher meal recommendations,"∀x.∀y.O(recommend(System,y,x)|requiresKosher(x)∧kosherMeal(y)∧certifiedKosher(y))","For every user and product, if the product is certified kosher and the product is a kosher meal and the user requires kosher food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;kosher,2,2,,,
USER047,User,implication,prohibition,Users requiring kosher food should not receive non kosher meal recommendations,"∀x.∀y.requiresKosher(x)∧nonKosher(y)->F(recommend(System,y,x))","For every user and product, if the product is non-kosher and the user requires kosher food, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,kosher,1,1,,,
USER047,User,dyadic,prohibition,Users requiring kosher food should not receive non kosher meal recommendations,"∀x.∀y.F(recommend(System,y,x)|requiresKosher(x)∧nonKosher(y))","For every user and product, if the product is non-kosher and the user requires kosher food, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,kosher,1,1,,,
USER048,User,implication,permission,Users requiring kosher food may receive verified kosher products,"∀x.∀y.requiresKosher(x)∧verifiedKosher(y)->P(recommend(System,y,x))","For every user and product, if the user requires kosher food and the product has verified kosher status, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,kosher;verified,1,1,,,
USER048,User,dyadic,permission,Users requiring kosher food may receive verified kosher products,"∀x.∀y.P(recommend(System,y,x)|requiresKosher(x)∧verifiedKosher(y))","For every user and product, if the user requires kosher food and the product has verified kosher status, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,kosher;verified,1,1,,,
USER049,User,implication,prohibition,Users requiring kosher food should not receive products with uncertain kosher status,"∀x.∀y.requiresKosher(x)∧uncertainKosherStatus(y)->F(recommend(System,y,x))","For every user and product, if the user requires kosher food and the product has uncertain kosher status, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,kosher;status;uncertain,1,1,,,
USER049,User,dyadic,prohibition,Users requiring kosher food should not receive products with uncertain kosher status,"∀x.∀y.F(recommend(System,y,x)|requiresKosher(x)∧uncertainKosherStatus(y))","For every user and product, if the user requires kosher food and the product has uncertain kosher status, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,kosher;status;uncertain,1,1,,,
USER050,User,implication,permission,Users preferring kosher food may receive kosher meal recommendations,"∀x.∀y.prefers(x,y)∧kosherMeal(y)->P(recommend(System,y,x))","For every user and product, if the product is a kosher meal and the user prefers the product, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,kosher,1,1,,,
