id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,semantic_score,error_type,notes
USER057,User,dyadic,permission,Users may be recommended sustainable meals.,"∀x.∀y.P(recommend(System,y,x)|sustainableMeal(y))","For every user and product, if sustainable meal holds for the product, then the system is permitted to recommend the product to the user.",,,
USER058,User,implication,permission,Diabetic or hypertensive users may be recommended healthy meals.,"∀x.∀y.(diabetic(x)∨hypertensive(x))∧healthyMeal(y)->P(recommend(System,y,x))","For every user and product, if the user is diabetic and the product is a healthy meal, then the system is permitted to recommend the product to the user.",,,
USER058,User,dyadic,permission,Diabetic or hypertensive users may be recommended healthy meals.,"∀x.∀y.P(recommend(System,y,x)|(diabetic(x)∨hypertensive(x))∧healthyMeal(y))","For every user and product, if the user is diabetic and the product is a healthy meal, then the system is permitted to recommend the product to the user.",,,
USER059,User,implication,prohibition,Diabetic or hypertensive users should not be recommended ultra-processed food.,"∀x.∀y.(diabetic(x)∨hypertensive(x))∧ultraProcessedFood(y)->F(recommend(System,y,x))","For every user and product, if the user is diabetic and the product is ultra-processed, then the system is prohibited from recommending the product to the user.",,,
USER059,User,dyadic,prohibition,Diabetic or hypertensive users should not be recommended ultra-processed food.,"∀x.∀y.F(recommend(System,y,x)|(diabetic(x)∨hypertensive(x))∧ultraProcessedFood(y))","For every user and product, if the user is diabetic and the product is ultra-processed, then the system is prohibited from recommending the product to the user.",,,
USER060,User,implication,prohibition,Children or elderly users should not be recommended energy drinks.,"∀x.∀y.(child(x)∨elderly(x))∧energyDrink(y)->F(recommend(System,y,x))","For every user and product, if the user is a child and the product is an energy drink, then the system is prohibited from recommending the product to the user.",,,
USER060,User,dyadic,prohibition,Children or elderly users should not be recommended energy drinks.,"∀x.∀y.F(recommend(System,y,x)|(child(x)∨elderly(x))∧energyDrink(y))","For every user and product, if the user is a child and the product is an energy drink, then the system is prohibited from recommending the product to the user.",,,
USER061,User,implication,permission,Pregnant or elderly users may be recommended low salt food.,"∀x.∀y.(pregnant(x)∨elderly(x))∧lowSaltFood(y)->P(recommend(System,y,x))","For every user and product, if the product is low in salt and the user is pregnant, then the system is permitted to recommend the product to the user.",,,
USER061,User,dyadic,permission,Pregnant or elderly users may be recommended low salt food.,"∀x.∀y.P(recommend(System,y,x)|(pregnant(x)∨elderly(x))∧lowSaltFood(y))","For every user and product, if the product is low in salt and the user is pregnant, then the system is permitted to recommend the product to the user.",,,
USER062,User,implication,permission,Vegan or vegetarian users may be recommended vegetarian meals.,"∀x.∀y.(vegan(x)∨vegetarian(x))∧vegetarianMeal(y)->P(recommend(System,y,x))","For every user and product, if the user is vegan and the product is a vegetarian meal, then the system is permitted to recommend the product to the user.",,,
USER062,User,dyadic,permission,Vegan or vegetarian users may be recommended vegetarian meals.,"∀x.∀y.P(recommend(System,y,x)|(vegan(x)∨vegetarian(x))∧vegetarianMeal(y))","For every user and product, if the user is vegan and the product is a vegetarian meal, then the system is permitted to recommend the product to the user.",,,
USER063,User,implication,permission,Users requiring halal or kosher food may be recommended certified meals.,"∀x.∀y.(requiresHalal(x)∨requiresKosher(x))∧healthyMeal(y)->P(recommend(System,y,x))","For every user and product, if the product is a healthy meal and the user requires halal food, then the system is permitted to recommend the product to the user.",,,
USER063,User,dyadic,permission,Users requiring halal or kosher food may be recommended certified meals.,"∀x.∀y.P(recommend(System,y,x)|(requiresHalal(x)∨requiresKosher(x))∧healthyMeal(y))","For every user and product, if the product is a healthy meal and the user requires halal food, then the system is permitted to recommend the product to the user.",,,
USER064,User,implication,prohibition,Users who are diabetic or require low sugar should not be recommended sugary snacks.,"∀x.∀y.(diabetic(x)∨requiresLowSugar(x))∧sugarySnack(y)->F(recommend(System,y,x))","For every user and product, if the user is diabetic and the product is a sugary snack, then the system is prohibited from recommending the product to the user.",,,
USER064,User,dyadic,prohibition,Users who are diabetic or require low sugar should not be recommended sugary snacks.,"∀x.∀y.F(recommend(System,y,x)|(diabetic(x)∨requiresLowSugar(x))∧sugarySnack(y))","For every user and product, if the user is diabetic and the product is a sugary snack, then the system is prohibited from recommending the product to the user.",,,
USER065,User,implication,prohibition,Users who are hypertensive or require low salt should not be recommended salty snacks.,"∀x.∀y.(hypertensive(x)∨requiresLowSalt(x))∧saltySnack(y)->F(recommend(System,y,x))","For every user and product, if the user is hypertensive and the product is a salty snack, then the system is prohibited from recommending the product to the user.",,,
USER065,User,dyadic,prohibition,Users who are hypertensive or require low salt should not be recommended salty snacks.,"∀x.∀y.F(recommend(System,y,x)|(hypertensive(x)∨requiresLowSalt(x))∧saltySnack(y))","For every user and product, if the user is hypertensive and the product is a salty snack, then the system is prohibited from recommending the product to the user.",,,
USER066,User,implication,permission,Lactose intolerant or gluten sensitive users may be recommended healthy meals.,"∀x.∀y.(lactoseIntolerant(x)∨glutenSensitive(x))∧healthyMeal(y)->P(recommend(System,y,x))","For every user and product, if the product is a healthy meal and the user is lactose-intolerant, then the system is permitted to recommend the product to the user.",,,
USER066,User,dyadic,permission,Lactose intolerant or gluten sensitive users may be recommended healthy meals.,"∀x.∀y.P(recommend(System,y,x)|(lactoseIntolerant(x)∨glutenSensitive(x))∧healthyMeal(y))","For every user and product, if the product is a healthy meal and the user is lactose-intolerant, then the system is permitted to recommend the product to the user.",,,
USER067,User,implication,permission,Users requiring gluten-free or lactose-free food may be recommended healthy meals.,"∀x.∀y.(requiresGlutenFree(x)∨requiresLactoseFree(x))∧healthyMeal(y)->P(recommend(System,y,x))","For every user and product, if the product is a healthy meal and the user requires gluten-free food, then the system is permitted to recommend the product to the user.",,,
USER067,User,dyadic,permission,Users requiring gluten-free or lactose-free food may be recommended healthy meals.,"∀x.∀y.P(recommend(System,y,x)|(requiresGlutenFree(x)∨requiresLactoseFree(x))∧healthyMeal(y))","For every user and product, if the product is a healthy meal and the user requires gluten-free food, then the system is permitted to recommend the product to the user.",,,
USER068,User,implication,prohibition,Diabetic children should not be recommended sugary snacks.,"∀x.∀y.diabetic(x)∧child(x)∧sugarySnack(y)->F(recommend(System,y,x))","For every user and product, if the user is a child and the user is diabetic and the product is a sugary snack, then the system is prohibited from recommending the product to the user.",,,
