source,id,stakeholder,norm_type,formula_type,nl_norm,formula,parser_valid,expected_pattern,auto_semantic_score,auto_error_type,ast_node_count,ast_depth,ast_predicate_count
baseline,USER070,User,prohibition,dyadic,Users avoiding salty snacks should not receive salty snack recommendations,"∀x.∀y.F(recommend(System,y,x)|avoids(x,y)∧saltySnack(y))",True,True,2,none,7,5,3
baseline,USER071,User,obligation,implication,Users preferring Mediterranean cuisine should receive Mediterranean meal recommendations,"∀x.∀y.prefers(x,y)∧mediterraneanMeal(y)->O(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,USER071,User,obligation,dyadic,Users preferring Mediterranean cuisine should receive Mediterranean meal recommendations,"∀x.∀y.O(recommend(System,y,x)|prefers(x,y)∧mediterraneanMeal(y))",True,True,2,none,7,5,3
baseline,USER072,User,permission,implication,Users preferring Asian cuisine may receive Asian meal recommendations,"∀x.∀y.prefers(x,y)∧asianMeal(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,USER072,User,permission,dyadic,Users preferring Asian cuisine may receive Asian meal recommendations,"∀x.∀y.P(recommend(System,y,x)|prefers(x,y)∧asianMeal(y))",True,True,2,none,7,5,3
baseline,USER073,User,obligation,implication,Users preferring affordable Mediterranean meals should receive affordable Mediterranean recommendations,"∀x.∀y.prefers(x,y)∧mediterraneanMeal(y)∧affordableMeal(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
baseline,USER073,User,obligation,dyadic,Users preferring affordable Mediterranean meals should receive affordable Mediterranean recommendations,"∀x.∀y.O(recommend(System,y,x)|prefers(x,y)∧mediterraneanMeal(y)∧affordableMeal(y))",True,True,2,none,9,6,4
baseline,USER074,User,permission,implication,Users preferring sustainable Asian meals may receive sustainable Asian recommendations,"∀x.∀y.prefers(x,y)∧asianMeal(y)∧sustainable(y)->P(recommend(System,y,x))",True,True,2,none,10,6,4
baseline,USER074,User,permission,dyadic,Users preferring sustainable Asian meals may receive sustainable Asian recommendations,"∀x.∀y.P(recommend(System,y,x)|prefers(x,y)∧asianMeal(y)∧sustainable(y))",True,True,2,none,9,6,4
baseline,USER075,User,prohibition,implication,Users avoiding shellfish meals should not receive shellfish meal recommendations,"∀x.∀y.avoids(x,y)∧shellfishMeal(y)->F(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,USER075,User,prohibition,dyadic,Users avoiding shellfish meals should not receive shellfish meal recommendations,"∀x.∀y.F(recommend(System,y,x)|avoids(x,y)∧shellfishMeal(y))",True,True,2,none,7,5,3
baseline,USER076,User,permission,implication,Adult users may receive energy drink recommendations,"∀x.∀y.adult(x)∧energyDrink(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,USER076,User,permission,dyadic,Adult users may receive energy drink recommendations,"∀x.∀y.P(recommend(System,y,x)|adult(x)∧energyDrink(y))",True,True,2,none,7,5,3
baseline,USER077,User,permission,implication,Adult users may receive spicy meal recommendations,"∀x.∀y.adult(x)∧spicyMeal(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,USER077,User,permission,dyadic,Adult users may receive spicy meal recommendations,"∀x.∀y.P(recommend(System,y,x)|adult(x)∧spicyMeal(y))",True,True,2,none,7,5,3
baseline,USER078,User,obligation,implication,Adult users should receive nutrition labeled food recommendations when available,"∀x.∀y.adult(x)∧hasNutritionLabel(y)->O(recommend(System,y,x))",True,True,1,partial_concept_overlap,8,5,3
baseline,USER078,User,obligation,dyadic,Adult users should receive nutrition labeled food recommendations when available,"∀x.∀y.O(recommend(System,y,x)|adult(x)∧hasNutritionLabel(y))",True,True,1,partial_concept_overlap,7,5,3
baseline,USER079,User,prohibition,implication,Adult users avoiding high sugar products should not receive high sugar recommendations,"∀x.∀y.adult(x)∧avoids(x,y)∧highSugarProduct(y)->F(recommend(System,y,x))",True,True,2,none,10,6,4
baseline,USER079,User,prohibition,dyadic,Adult users avoiding high sugar products should not receive high sugar recommendations,"∀x.∀y.F(recommend(System,y,x)|adult(x)∧avoids(x,y)∧highSugarProduct(y))",True,True,2,none,9,6,4
baseline,USER080,User,permission,implication,Adult users preferring organic products may receive organic recommendations,"∀x.∀y.adult(x)∧prefers(x,y)∧organicFood(y)->P(recommend(System,y,x))",True,True,2,none,10,6,4
baseline,USER080,User,permission,dyadic,Adult users preferring organic products may receive organic recommendations,"∀x.∀y.P(recommend(System,y,x)|adult(x)∧prefers(x,y)∧organicFood(y))",True,True,2,none,9,6,4
baseline,USER081,User,obligation,implication,Users with low sugar requirements should receive low sugar food recommendations,"∀x.∀y.requiresLowSugar(x)∧lowSugarFood(y)->O(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,USER081,User,obligation,dyadic,Users with low sugar requirements should receive low sugar food recommendations,"∀x.∀y.O(recommend(System,y,x)|requiresLowSugar(x)∧lowSugarFood(y))",True,True,2,none,7,5,3
baseline,USER082,User,prohibition,implication,Users with low sugar requirements should not receive high sugar products,"∀x.∀y.requiresLowSugar(x)∧highSugarProduct(y)->F(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,USER082,User,prohibition,dyadic,Users with low sugar requirements should not receive high sugar products,"∀x.∀y.F(recommend(System,y,x)|requiresLowSugar(x)∧highSugarProduct(y))",True,True,2,none,7,5,3
baseline,USER083,User,obligation,implication,Users with low salt requirements should receive affordable low salt food recommendations,"∀x.∀y.requiresLowSalt(x)∧lowSaltFood(y)∧affordableMeal(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
baseline,USER083,User,obligation,dyadic,Users with low salt requirements should receive affordable low salt food recommendations,"∀x.∀y.O(recommend(System,y,x)|requiresLowSalt(x)∧lowSaltFood(y)∧affordableMeal(y))",True,True,2,none,9,6,4
baseline,USER084,User,prohibition,implication,Users with low salt requirements should not receive high salt salty snacks,"∀x.∀y.requiresLowSalt(x)∧highSaltProduct(y)∧saltySnack(y)->F(recommend(System,y,x))",True,True,2,none,10,6,4
baseline,USER084,User,prohibition,dyadic,Users with low salt requirements should not receive high salt salty snacks,"∀x.∀y.F(recommend(System,y,x)|requiresLowSalt(x)∧highSaltProduct(y)∧saltySnack(y))",True,True,2,none,9,6,4
baseline,USER085,User,permission,implication,Users with health goals may receive healthy meal recommendations,"∀x.∀y.hasHealthGoal(x)∧healthyMeal(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,USER085,User,permission,dyadic,Users with health goals may receive healthy meal recommendations,"∀x.∀y.P(recommend(System,y,x)|hasHealthGoal(x)∧healthyMeal(y))",True,True,2,none,7,5,3
baseline,USER086,User,obligation,implication,Users preferring protein rich meals should receive protein rich meal recommendations,"∀x.∀y.prefers(x,y)∧proteinRichMeal(y)->O(recommend(System,y,x))",True,True,0,semantic_mismatch_possible,8,5,3
baseline,USER086,User,obligation,dyadic,Users preferring protein rich meals should receive protein rich meal recommendations,"∀x.∀y.O(recommend(System,y,x)|prefers(x,y)∧proteinRichMeal(y))",True,True,0,semantic_mismatch_possible,7,5,3
baseline,USER087,User,prohibition,implication,Users avoiding fried meals should not receive fried meal recommendations,"∀x.∀y.avoids(x,y)∧friedMeal(y)->F(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,USER087,User,prohibition,dyadic,Users avoiding fried meals should not receive fried meal recommendations,"∀x.∀y.F(recommend(System,y,x)|avoids(x,y)∧friedMeal(y))",True,True,2,none,7,5,3
baseline,USER088,User,permission,implication,Users preferring low fat meals may receive low fat meal recommendations,"∀x.∀y.prefers(x,y)∧lowFatMeal(y)->P(recommend(System,y,x))",True,True,0,semantic_mismatch_possible,8,5,3
baseline,USER088,User,permission,dyadic,Users preferring low fat meals may receive low fat meal recommendations,"∀x.∀y.P(recommend(System,y,x)|prefers(x,y)∧lowFatMeal(y))",True,True,0,semantic_mismatch_possible,7,5,3
baseline,USER089,User,obligation,implication,Users requiring heart healthy food should receive heart healthy meal recommendations,"∀x.∀y.requiresHeartHealthy(x)∧heartHealthyMeal(y)->O(recommend(System,y,x))",True,True,0,semantic_mismatch_possible,8,5,3
baseline,USER089,User,obligation,dyadic,Users requiring heart healthy food should receive heart healthy meal recommendations,"∀x.∀y.O(recommend(System,y,x)|requiresHeartHealthy(x)∧heartHealthyMeal(y))",True,True,0,semantic_mismatch_possible,7,5,3
baseline,USER090,User,prohibition,implication,Users avoiding caffeine should not receive caffeinated product recommendations,"∀x.∀y.avoids(x,y)∧caffeinatedProduct(y)->F(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,USER090,User,prohibition,dyadic,Users avoiding caffeine should not receive caffeinated product recommendations,"∀x.∀y.F(recommend(System,y,x)|avoids(x,y)∧caffeinatedProduct(y))",True,True,2,none,7,5,3
baseline,USER091,User,obligation,implication,Users preferring environmentally sustainable products should receive sustainable recommendations,"∀x.∀y.prefers(x,y)∧sustainable(y)∧environmentFriendly(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
baseline,USER091,User,obligation,dyadic,Users preferring environmentally sustainable products should receive sustainable recommendations,"∀x.∀y.O(recommend(System,y,x)|prefers(x,y)∧sustainable(y)∧environmentFriendly(y))",True,True,2,none,9,6,4
baseline,USER092,User,permission,implication,Users preferring budget meals may receive discounted meal recommendations,"∀x.∀y.prefers(x,y)∧discountedMeal(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,USER092,User,permission,dyadic,Users preferring budget meals may receive discounted meal recommendations,"∀x.∀y.P(recommend(System,y,x)|prefers(x,y)∧discountedMeal(y))",True,True,2,none,7,5,3
baseline,USER093,User,prohibition,implication,Users avoiding allergens should not receive products containing undeclared allergens,"∀x.∀y.avoids(x,y)∧containsUndeclaredAllergen(y)->F(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,USER093,User,prohibition,dyadic,Users avoiding allergens should not receive products containing undeclared allergens,"∀x.∀y.F(recommend(System,y,x)|avoids(x,y)∧containsUndeclaredAllergen(y))",True,True,2,none,7,5,3
baseline,USER094,User,obligation,implication,Users requiring certified products should receive certified product recommendations,"∀x.∀y.requiresCertifiedProduct(x)∧certified(y)->O(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,USER094,User,obligation,dyadic,Users requiring certified products should receive certified product recommendations,"∀x.∀y.O(recommend(System,y,x)|requiresCertifiedProduct(x)∧certified(y))",True,True,2,none,7,5,3
baseline,USER095,User,prohibition,implication,Users avoiding non certified products should not receive uncertified recommendations,"∀x.∀y.avoids(x,y)∧¬certified(y)->F(recommend(System,y,x))",True,True,2,none,9,6,3
baseline,USER095,User,prohibition,dyadic,Users avoiding non certified products should not receive uncertified recommendations,"∀x.∀y.F(recommend(System,y,x)|avoids(x,y)∧¬certified(y))",True,True,2,none,8,6,3
baseline,USER096,User,obligation,implication,Users preferring fresh food should receive fresh meal recommendations,"∀x.∀y.prefers(x,y)∧freshMeal(y)->O(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,USER096,User,obligation,dyadic,Users preferring fresh food should receive fresh meal recommendations,"∀x.∀y.O(recommend(System,y,x)|prefers(x,y)∧freshMeal(y))",True,True,2,none,7,5,3
baseline,USER097,User,prohibition,implication,Users avoiding processed meat should not receive processed meat recommendations,"∀x.∀y.avoids(x,y)∧processedMeat(y)->F(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,USER097,User,prohibition,dyadic,Users avoiding processed meat should not receive processed meat recommendations,"∀x.∀y.F(recommend(System,y,x)|avoids(x,y)∧processedMeat(y))",True,True,2,none,7,5,3
baseline,USER098,User,permission,implication,Users preferring plant based meals may receive plant based recommendations,"∀x.∀y.prefers(x,y)∧plantBasedMeal(y)->P(recommend(System,y,x))",True,True,0,semantic_mismatch_possible,8,5,3
baseline,USER098,User,permission,dyadic,Users preferring plant based meals may receive plant based recommendations,"∀x.∀y.P(recommend(System,y,x)|prefers(x,y)∧plantBasedMeal(y))",True,True,0,semantic_mismatch_possible,7,5,3
baseline,USER099,User,obligation,implication,Users with combined low sugar and low salt needs should receive meals satisfying both needs,"∀x.∀y.requiresLowSugar(x)∧requiresLowSalt(x)∧lowSugarFood(y)∧lowSaltFood(y)->O(recommend(System,y,x))",True,True,2,none,12,7,5
baseline,USER099,User,obligation,dyadic,Users with combined low sugar and low salt needs should receive meals satisfying both needs,"∀x.∀y.O(recommend(System,y,x)|requiresLowSugar(x)∧requiresLowSalt(x)∧lowSugarFood(y)∧lowSaltFood(y))",True,True,2,none,11,7,5
baseline,USER100,User,permission,implication,Users preferring seasonal food may receive seasonal meal recommendations,"∀x.∀y.prefers(x,y)∧seasonalMeal(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,USER100,User,permission,dyadic,Users preferring seasonal food may receive seasonal meal recommendations,"∀x.∀y.P(recommend(System,y,x)|prefers(x,y)∧seasonalMeal(y))",True,True,2,none,7,5,3
baseline,MINISTRY001,Food Ministry,prohibition,implication,Food Ministry regulation prohibits the recommender from violating this safety rule: Children must not receive products exceeding sugar limits.,"∀x.∀y.child(x)∧exceedsSugarLimit(y)->F(recommend(System,y,x))",True,True,2,none,8,5,3
baseline,MINISTRY001,Food Ministry,prohibition,dyadic,Food Ministry regulation prohibits the recommender from violating this safety rule: Children must not receive products exceeding sugar limits.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧exceedsSugarLimit(y))",True,True,2,none,7,5,3
baseline,MINISTRY002,Food Ministry,prohibition,implication,Food Ministry regulation prohibits the recommender from violating this safety rule: Children must not receive age restricted products.,"∀x.∀y.child(x)∧ageRestrictedProduct(y)->F(recommend(System,y,x))",True,True,1,partial_concept_overlap,8,5,3
baseline,MINISTRY002,Food Ministry,prohibition,dyadic,Food Ministry regulation prohibits the recommender from violating this safety rule: Children must not receive age restricted products.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧ageRestrictedProduct(y))",True,True,1,partial_concept_overlap,7,5,3
baseline,MINISTRY003,Food Ministry,obligation,implication,Food Ministry policy requires the recommender to follow this public-interest rule: Children must receive healthy meal recommendations when available.,"∀x.∀y.child(x)∧healthyMeal(y)∧available(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
